economy,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
LCA,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
LIC,84.51450080786,93.44199891299,113.08728393425,125.41815203919,162.26981323653,202.04248725438,215.56345286158,234.8274971083,-4414.2282353275,255.02360381638,285.76529931446,317.13310302223,355.92060162788,407.9762279931,442.38638574124,457.15543765048,460.09895070182,467.83477787223,513.34523309238,556.72522185245,527.47578812153,518.38422160773,593.29047661889,646.2414149557,707.88341556195,726.53565969854,734.81295345686,748.88572038615,858.25949641753,920.47246685701,1028.06424988886,1080.08756953893,1131.42638741077,1187.5779675955,1221.13721881019,,
LKA,29.4656825985,31.82254262344,36.06009027386,40.07360399021,41.31700466623,43.67279112554,47.99989557846,49.17101384968,50.83520574534,55.15847661397,58.92144078204,64.65972465337,70.62660955047,76.82271399555,89.42544844407,95.61231082565,96.50860202961,101.19317972426,100.45075642293,103.94998698162,110.5908595191,108.35078538491,114.96006312347,113.04041988989,110.53836203651,127.6412793541,129.13350515246,130.59304639563,136.05104224629,146.15609887982,152.52925652656,162.60123964202,178.72995435332,185.443339172,198.43349354963,324.39849329475,327.57796865832
LMC,294.12679068479,315.1011448943,429.37049164476,493.08742700543,604.62039820813,649.53899117734,706.55153399884,2742.95160676633,9193.75213448793,2698.16091105225,4701.60717595002,6524.86094222681,4423.00348564956,1774.91937127005,2065.99140614739,2382.45890298121,2442.04869910017,2546.89486369592,2696.12314230802,2640.53808110416,2646.37194192003,2752.23756211729,2932.73502766556,2790.45601882963,2832.26961674026,3086.39229407303,3792.72792160741,4728.76739279172,5275.97209721892,5598.56945840448,6060.96488923918,6383.09484555003,6544.7169950252,6774.12303434892,6781.78025095901,,
LSO,2.03874903538,2.27531212749,2.62166069625,2.58740031213,2.75918583349,2.85347876749,3.26930520971,3.54869604351,3.62569853739,4.29712417106,4.60655432979,5.52822745781,6.11295840313,6.94292536075,8.61546739601,10.50244252149,7.54639216074,6.43956230159,6.36406991813,6.76802197597,7.05213544921,8.2728489797,8.41881938014,7.32039078361,7.26319820487,8.20710946578,9.6513379627,10.84820944303,12.76755011307,14.70608864681,13.31425153493,13.24645064441,14.45252203636,16.48200128929,14.77837224065,16.36927865377,18.41375246014
LTU,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
LUX,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
LVA,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,8.5495325873,8.39583262011,8.5314611566,8.29522782954,8.63082790299,8.40181719838,9.20065515402,9.1544544835,8.49778279848,8.68655091913,9.49544092791,9.5853672321,9.79480647704,10.62598356155,11.29871053391,11.02340927128,9.58538629149,8.87038069672,8.86922320958,8.79852267551,8.1937201236,7.75104375039,8.09317853849,8.42463682947,8.09539198899,8.63720172533,8.41297424164,8.41653374741,9.74807909715,9.81044486326,9.70466279381,9.38292097167,9.61602778366,9.49476950836,8.97889275402,10.15639402723,10.14414148919
MDA,,,,,,,,4.14538197907,4.49574424799,4.60959358387,4.62437350694,5.373974235,10.504207024,12.44688379677,12.8610861664,13.57440806904,13.87592859088,12.21334772963,12.57741067115,13.14244382137,12.09401098014,10.35686862099,11.12201514289,12.37771440178,11.7282546976,12.10352247396,12.51772253827,14.04274579098,18.82100947134,19.89338084647,18.45185486895,16.78819716984,17.56771547972,17.3101714917,17.68066687214,18.896484136,18.19232120184
MDG,208.90531957298,274.92529461717,313.28552476517,291.93095776576,358.59813957922,364.18772659527,373.92025103116,545.07902624005,787.55558520767,769.40677740134,925.58042070194,1041.77177344093,1214.51339858209,1319.52210508031,1293.98138210914,1299.79515575789,1200.16349578079,1711.9644266422,2022.26328306356,2164.45397335153,1887.05095487544,1715.52857582031,1977.84351786499,2112.26957000126,2027.3612934861,2199.08987828596,2219.06453566723,2475.10284306575,3101.91242621728,3169.64046424508,3095.37483272499,3348.9237669733,3646.88928224402,3761.1072038318,3848.85934861033,4139.59808479202,4423.68019145578
MDV,9.18381988105,8.74726564713,9.00242707448,9.51116502407,10.20911243274,10.52426791277,10.9104453979,11.53653271028,11.72,11.72,11.72897731785,11.76947060502,11.42381637022,11.69799707086,11.73861865746,11.94210274327,12.68710224366,12.79928877005,12.81498874616,12.8,12.8,12.8,12.8,12.8,14.45684664973,15.36831197848,15.36603414188,15.36808815249,15.27192578631,15.35032539148,15.40371965843,15.48712460229,15.42651922603,15.38209905342,15.35817281641,15.3569668988,15.33934591351
MEX,1.32369537534,2.27036507937,2.49815232292,2.83444901656,3.01832100116,3.0949475516,3.11481498526,3.38473615817,6.41197438672,7.59371001945,7.91917972426,9.14425317303,9.55695243506,9.46030536734,9.33638178368,9.66631072919,10.79743257262,11.28945707306,10.8944480543,10.90508684908,10.92967919019,11.15742735037,13.50750844077,12.63423518571,12.43962626263,13.15311864766,12.76504673443,13.31022011105,15.882569909,18.7031723677,18.90126998865,19.21621637106,19.25586338972,21.5081873957,20.27103879478,20.12262978622,17.80625284312
MIC,97.8784374219,104.52213738286,135.94657792419,154.94539784877,186.26794790336,201.56978993933,218.43345436316,751.13671486257,2432.43093100859,746.94670125986,1271.65758129035,1752.68841356155,1212.76831026142,529.38314341637,609.47695967821,698.29816670927,720.33952125155,739.29158721907,774.32308444203,759.26401229731,753.90828340679,778.45856556312,830.43328789633,788.68312624641,797.89408404671,864.56779362146,1051.2235471514,1300.46108270392,1458.88899131953,1550.74425006429,1670.02758022078,1755.72356772591,1804.72090889103,1873.47132512585,1878.70560279582,,
MKD,,,,,,,,,,,46.9347226497,54.70955399409,57.13468653121,65.19079244631,67.34674589398,64.03628522374,53.44188670886,49.85719403272,49.26844663091,48.80922417929,44.79951936524,42.01426664236,44.29977344956,46.4637442076,44.27011484252,47.92631231649,46.52979617291,46.41063201738,55.36105860561,55.69514170139,54.60140180174,52.14054159582,54.97969072244,54.07171110758,52.0648235966,58.57778363644,57.03095722606
MLI,300.5375,297.85,319.00916666667,272.26583333333,282.10833333333,264.69416666667,283.1625,555.20583333333,499.15,511.55166666667,583.67083333333,589.9525,615.67333333333,711.83166666667,732.89916666667,696.38166666667,581.05916666667,528.12333333333,527.79,522.86,479.26416666667,448.21583333333,472.02416666667,495.31083333333,471.76583333333,510.51416666667,494.04583333333,494.41416666667,591.45,593.01416666667,582.03,555.7,585.95916666667,575.5875,554.53083333333,623.76083333333,607.031
MLT,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
MMR,6.65345,6.39454166667,6.7049,6.33855833333,6.2837,6.10453333333,6.15696666667,5.9749125,5.66704166667,5.91756666667,6.24183333333,6.34315833333,6.28579166667,6.516725,6.74890833333,6.64208333333,6.138925,5.80583333333,5.81816666667,5.84294166667,5.61688333333,5.44145,5.57636666667,5.63488333333,5.44410833333,640.65341666667,933.5704575,984.3457475,1162.61532833333,1234.86951666667,1360.35870833333,1429.807975,1518.25511666667,1381.61916666667,1390.43333333333,,
MNA,245.05557510935,249.45850262294,253.4982768308,257.99561468137,265.78717179651,288.18025878559,479.75302478729,906.78743828582,1179.68441427266,1366.81133248284,1367.66506176562,1355.3896845581,987.04729990051,911.01900726845,911.92759176132,2619.4041540873,3250.30151942572,3375.23499277343,3505.13630780892,3581.32927264612,3598.64396173355,3663.03963243874,3809.38901658767,3882.58245078324,4082.82296728737,4663.92129414321,6784.11272745238,9606.72022742199,10769.3392837192,11994.6907289255,13625.4258013303,14243.4619211492,14860.9205954873,15459.6387358168,15653.9669894706,,
MNG,,,,5.61917028758,8.04627690569,35.98813261334,299.09023373246,400.65062347858,431.79813419913,464.87132280883,643.28982602892,814.77787341289,988.89328722003,1073.66501192437,1097.56736330698,1103.80946855982,1121.703046433,1186.606868733,1201.69877031181,1180.27231789949,1170.31324475343,1167.5338224324,1450.25834650856,1357.23823698946,1263.91509975532,1358.49967846164,1521.24091073781,1813.4099372216,1967.69444483656,2143.92738991767,2438.87969874992,2469.76491000063,2660.89811003334,2807.83781560167,2847.5228538216,3139.26165005254,3469.23858499932
MNH,133.10078849473,135.46648679897,137.63732311519,140.05336307843,144.23911614405,156.26960111501,259.192083955,488.61322689575,635.22489269159,735.7576715005,736.21651866571,729.62188037321,531.73199872516,490.8864037305,491.37444943338,1408.70575092662,1747.65126695443,1814.77092537067,1884.55949593066,1925.4936991491,1934.79483847059,1969.39118203246,2048.01723211449,2087.33983664814,2194.91742759259,2507.10914426633,3646.16941853465,5162.59850528674,5787.2093778495,6445.52204698924,7321.62647049521,7653.6615435327,7985.38768531374,8307.04681568215,8411.44794101781,,
MOZ,0.287,0.50295343137,0.68865931373,0.85115196078,1.33089215686,2.32906127451,3.6810093081,5.82351788407,8.76412299658,11.05768572919,11.29326892139,11.76161846101,12.64416007866,15.5694950938,20.58492484707,23.27155382042,23.36620796592,22.14927765073,22.83500053485,25.86407258376,25.80506437041,24.22467771661,27.64114159452,34.3209201879,29.06688253655,28.27391137697,30.15550453448,31.35330232527,39.38389864433,62.81529610939,63.58210702662,60.33468626456,62.49950615628,69.2293947252,65.61347936848,63.86273349685,63.91707298949
MRT,68.15893300627,69.43440472619,76.6213303668,74.36868893259,75.60187557439,80.28936868851,112.6688437886,122.12259498923,128.50930938265,136.85888998055,151.14294173155,186.8625531597,209.212645651,239.21725864232,255.04942793855,273.21090665428,264.10615615158,258.67698179387,264.32542434438,271.35061664785,262.53592064276,243.28913850461,263.1759569766,275.97583134136,281.36696675607,296.37513202679,296.58500834431,294.94853266516,310.12962259552,349.48883499225,356.81689046527,355.68561246785,357.0,357.20238095238,357.50824340528,358.98381294964,
MUS,12.74980936288,13.30373889921,15.09771289465,14.71526465011,15.49624086194,15.4080292684,17.51725606986,17.99459821834,17.72904966984,19.62582744369,20.95631563696,23.8947879729,25.14816021237,26.19712203165,29.10150113009,29.95287975642,28.00254425858,27.52894349159,29.3875324393,31.42108880341,31.08560020626,28.45970951361,31.91692517959,30.81553675576,28.70968772351,30.10004367432,30.75191836062,30.64452129603,35.09762012488,35.53864088585,34.56766106434,34.0372266261,35.63016383321,39.27798871989,41.57782188696,44.35136152244,45.41703949032
MWI,2.16223381659,2.50737674606,2.70142786791,2.67141508457,2.74428928777,3.52741164423,4.33778549988,7.9131093513,15.16608093108,15.21854230112,16.27817911255,30.86095733774,43.93182267943,59.38487452553,72.27522230849,76.2123447205,96.37370113401,108.38678384387,118.05868081592,136.03045353143,139.99830903601,140.52235450389,141.13867538428,150.71354900323,156.90530782828,246.01978834855,364.45771839905,421.83091937229,498.59355407548,713.28388656594,725.35498712726,725.83806746947,735.49561702114,741.7188617189,798.6377449742,938.82446642355,1086.92949943285
MYS,2.51901791753,2.618893312,2.70806526445,2.70499305477,2.74992760054,2.54716284977,2.5745628184,2.62370049956,2.50663650558,2.51513066535,2.81546286467,3.92054807312,3.80003066378,3.80003464772,3.80030767849,3.80044941888,3.8,3.8,3.78706815045,3.66741504094,3.4372715219,3.33316714662,3.52472288177,3.22098008344,3.05883311531,3.08847636301,3.15088417874,3.27279203604,3.90642527962,4.14422658916,4.29830759273,4.03271042725,4.14292372875,4.20241742503,4.1427314143,4.40038407718,4.55185877736
NAM,2.03874903538,2.27531212749,2.62166069625,2.58740031213,2.75918583349,2.85347876749,3.26930520971,3.54869604351,3.62569853739,4.29712417106,4.60655432979,5.52822745781,6.11295840313,6.94292536075,8.61546739601,10.50244252149,7.54639216074,6.43956230159,6.36406991813,6.76802197597,7.05213544921,8.2728489797,8.41881938014,7.32039078361,7.26319820487,8.20710946578,9.6513379627,10.84820944303,12.76755317874,14.7060954697,13.31427962483,13.24642203685,14.45251933191,16.48200661036,14.77833265771,16.36933229814,18.4137397916
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,300.5375,297.85,319.00916666667,272.26583333333,282.10833333333,264.69416666667,283.1625,555.20583333333,499.15,511.55166666667,583.67083333333,589.9525,615.67333333333,711.83166666667,732.89916666667,696.38166666667,581.05916666667,528.12333333333,527.79,522.86,479.26416666667,448.21583333333,472.02416666667,495.31083333333,471.76583333333,510.51416666667,494.04583333333,494.41416666667,591.45,593.01416666667,582.03,555.7,585.95916666667,575.5875,554.53083333333,623.76083333333,607.031
NGA,4.01677198885,4.53780005456,7.36607261926,8.03974510517,9.91129372007,17.30157074013,22.06941262048,21.9946969697,21.97691745673,21.92289636127,21.89019655621,21.89,94.50988871636,104.97267439143,115.62295628647,122.37993778625,133.04169347983,133.91897939018,132.21289627643,128.49595029487,125.70473191543,119.00708527041,149.76823185269,151.03532962388,155.87333263536,158.82942994385,159.24479681912,165.17075888544,197.87395739153,258.51060403228,334.03751210306,361.68300259636,361.109174811,381.10249764336,407.16029652895,426.07356941308,619.75321748969
NIC,,0.00039145452,0.00613278751,0.2758286427,8.35916879877,9.78636305488,8.50581657469,6.69144735829,7.51620768505,8.4054040106,9.41384104719,10.55044205219,11.74695829883,12.25664820331,13.35464543768,14.21896488095,14.98487995051,15.82815876937,16.35752522116,17.35904789353,18.448176443,19.37143761293,20.33894317868,21.35595120773,22.41993597073,23.54643398582,24.7143540255,25.95738902143,27.14936227029,28.60578367184,30.04513894373,31.63581916808,33.22914223799,34.37860348948,35.09316627572,35.90523975234,36.61134586195
NLD,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
NOR,6.74257775111,6.52409690068,6.90938861362,6.26097492628,6.48331984441,6.21758099238,7.10449769982,7.05426588635,6.33567649476,6.45447524939,7.07885682995,7.55020658134,7.7993137391,8.80237315782,8.98624372765,7.98090977869,7.07896630121,6.73976677175,6.44549206349,6.41296026256,5.85836491703,5.64729718144,6.28964646386,6.04364808645,5.60721199573,5.81686005945,5.87714629682,6.30437674729,8.06363399302,8.40110199297,8.26763682029,8.13592748711,8.79805269308,9.42258524884,8.59058214756,9.61284358256,10.5717917663
NPL,20.38023356712,21.75336766312,25.39578079292,27.43232523416,34.79810265636,39.90036103136,45.4016152329,48.29052205518,50.50358119236,56.2377865299,57.03793784792,62.11449435151,68.11183872498,71.04474477422,75.12450831961,77.24380607394,75.30318903515,72.44005319029,70.93428066221,72.43965745028,66.1645360021,69.62866139501,77.45600648253,73.16026634513,74.66910583475,85.34059774609,93.63972062394,97.69467111409,102.60545841069,107.49885725957,104.18982887067,109.55447020283,112.7901293639,118.60029624663,118.25389499263,125.74897770994,132.02832141095
NZL,1.69333235436,1.52631186803,1.66961244649,1.67432322778,1.72786818747,1.85852858961,1.84790544736,1.68576636692,1.52378964965,1.45416474369,1.5134304577,1.86780782429,1.88934426481,2.20144510137,2.37876111156,2.16035216034,1.72093940182,1.50801953582,1.42033943804,1.54150082469,1.36057006267,1.42488867099,1.59869570633,1.38723593452,1.26535920291,1.23470954216,1.21975275878,1.20583777068,1.43386257752,1.43551184032,1.40719529043,1.44606145842,1.51787685457,1.54148772142,1.41336181769,1.57788550916,1.63223333212
OMN,0.38188739883,0.38734807704,0.38593123,0.38573512532,0.38400938735,0.38536994244,0.38547594736,0.38501984127,0.38508206286,0.38498880105,0.385,0.38498809524,0.38498188406,0.385,0.38498048576,0.38499224387,0.385,0.385,0.38501157773,0.385,0.38487402597,0.38500759144,0.38497307704,0.38496405123,0.385,0.38495910738,0.38499583333,0.385,0.385,0.38499965493,0.38502294686,0.385,0.385,0.385,0.385,0.385,0.385
PAK,17.41221192039,18.0168097129,20.44018419443,21.62965824393,23.63725256054,25.0124986315,28.06795909405,30.5429216113,31.62023115864,36.02613005051,41.05595628255,47.26984283832,51.28692137995,53.91905721893,61.72526023041,59.54146797948,57.71377136583,58.36254544278,59.59693755882,60.28366318464,60.73214429152,70.7288762438,81.69911996087,85.17356135187,86.33994156903,93.38917784052,101.58051038883,101.03978610092,102.76528432711,104.72902115095,105.35384536581,121.58666360925,150.26905983868,161.81470420117,162.94631230512,204.35176240472,279.55941383115
PAN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PER,1.916667e-05,0.00012666667,0.0026675,0.18788666667,0.7725,1.24668512767,1.98687690556,2.19608128673,2.25289157099,2.44870006274,2.66003635619,2.92518306081,3.38224427348,3.48842988072,3.50650134262,3.51669244071,3.47840354476,3.41259354727,3.29588118608,3.27388936022,3.12877817931,2.92431482135,3.0109021049,2.82513698711,2.75421931661,2.637553573,2.7031459894,2.83927362209,3.18543447989,3.37562370269,3.26098043193,3.28841190727,3.33657214066,3.49513185583,3.88149652935,3.83482936822,3.74642878317
PHL,20.19334802293,20.71075674357,21.34108067219,23.86805446467,26.95977494556,25.19013661459,27.03403703181,26.31891991342,25.67633853284,26.20284877502,29.56925295815,40.75719493459,39.08862750565,44.25936018257,50.96292541094,51.60770577671,54.21942828518,56.04900373298,55.04491096916,51.25890292208,46.11487158228,44.47781289369,47.62978526021,45.09474833506,43.30551561343,42.21482494981,42.46210507482,44.39855090423,45.51623659606,47.50336467919,50.41648191543,52.70285274766,51.79287237593,49.59866715603,49.2746211682,54.49572401852,55.65683579245
PNG,0.94939891216,0.906685159,0.8980528259,0.9986527077,0.99521145155,1.00875774853,1.01534964481,1.07178624573,1.27957295301,1.31889325612,1.43760099283,2.07334044221,2.57829932714,2.76097316735,3.36309982424,3.87845559227,3.54945323957,3.18273629362,3.05967648808,3.03500301874,2.92385141253,2.65856027673,2.6991299853,2.7006439658,2.35359948406,2.05896590261,2.2384874321,2.52328550836,2.75815788041,3.12753483751,3.18273560835,3.29057843315,3.38732445189,3.47049595395,3.51063823681,3.51695424113,3.57664405279
POL,0.02634551252,0.0427886891,0.14298774397,0.943868142,1.05078190795,1.35384637698,1.8141971319,2.27326843356,2.41368962137,2.69565590062,3.27734243208,3.49128528609,3.96601365519,4.34470324675,4.09414487342,4.07899819154,3.88755486464,3.64750921247,3.23534291675,3.10328299768,2.76541192594,2.40984831388,3.11774377549,3.01633369095,2.96432212106,3.25336486056,3.15960394394,3.15521952052,3.76753687104,3.9463098282,3.77583098913,3.60865566694,3.83796434218,3.89813406973,3.85826282271,4.45788627737,4.2282027857
PRT,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
PRY,546.73801335454,546.73801335454,1049.95236728234,1222.51448177004,1317.32382363129,1491.3604739732,1730.47706508429,1867.65903030279,1876.75110479798,2040.46139657444,2163.66298489316,2702.18943011246,3115.06350421921,3490.63739608821,4109.4049414957,5714.2117671278,6471.83633665851,5976.75965595395,6175.38675575632,5634.19993020265,5026.16774499655,4349.58050614844,4969.68080063053,4752.80022264571,4198.73180563398,4425.61238746157,4308.62118271222,4463.42875094109,5199.79019076279,5677.32565229868,5624.06172457718,5732.01596490788,6240.48744231915,6771.26441734896,6776.40321938327,6985.27923203306,7287.45251302584
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,3.642,3.642,3.64387318841,3.64476325758,3.64192911255,3.64155227743,3.64410220999,3.64234917498,3.64072943331,3.64095905797,3.64065952695,3.64098233421,3.64063145116,3.6406061206,3.64056910879,3.64094407115,3.6405663961,3.64112582737,3.64063525394,3.64110631705,3.63993812974,3.6405662071,3.6408826236,3.6405343301,3.64153285495,3.64100431332,3.64108508533,3.64140946734,3.64124329953,3.64133165264,3.67919909989,3.65705397231,3.65935445135,3.6714732433,3.673,3.673,3.673
ROU,0.001,0.001,0.001,0.00196827201,0.00589466403,0.03037709627,0.07519268043,0.16520835503,0.20332109279,0.30827612546,0.71115152871,0.88685271778,1.52901947032,2.16930216999,2.90536431669,3.30585549595,3.32232519528,3.26429794215,2.91374956553,2.80798464615,2.43642423066,2.52009988315,3.04803154683,3.1803112758,3.04953334274,3.46789363276,3.32733678085,3.34906124757,4.00357047187,4.06155383386,4.05052742717,3.94037936524,4.23835192021,4.24383551313,4.15935328479,4.68849361393,4.57915895012
RUS,,,,,,0.32824688496,0.99894632505,2.19433776272,4.55877685002,5.123480852,5.78341223101,9.9388467109,24.85552529174,28.15419723948,29.20033682242,31.38375455487,30.68309538475,28.80525296051,28.2926417349,27.17851590988,25.57107357739,24.87336127894,31.77019355668,30.36816125855,29.40613873047,31.05649669129,31.86123640834,38.5810618483,61.33827698919,67.05876451885,58.31053177505,62.84196888701,64.70884704067,72.35350694954,73.66661583027,69.84890520931,85.04682379669
RWA,78.7430736386,75.75752803658,79.42519148975,82.94825586818,124.03404733797,132.72923316137,143.51112628999,141.51050045015,202.52305221015,254.50284622026,303.33029053955,325.98456093858,332.70683198052,353.80240175939,420.15499459515,467.68068891163,524.0089398826,560.29296107218,545.93436559696,545.69371186241,547.04526458137,546.7388948099,568.2533297721,583.0828727508,600.31048845677,614.22603917906,649.84285651468,685.68998014854,718.24659476206,785.00268249655,837.7992158659,870.04542501098,911.99520369848,958.29549231837,1002.07400902007,1034.97403701809,1149.07170739396
SAP,15.50085961791,16.43469671233,18.67803092741,20.11351637067,24.57754034077,29.17256037493,32.11559696916,32.66240830041,33.61868777842,36.77693598563,38.32064041116,43.2266901781,45.47808926364,47.67237228195,50.96059498904,52.1265380605,50.45023643265,49.73329598929,49.26749082685,50.71234887557,47.90127939412,50.62021209996,55.91119831309,54.1387394576,55.24765033298,62.43258407591,67.1765782999,69.07834565324,71.9315067618,74.93879398179,73.76505085628,78.69097059982,84.05184604665,88.45382576234,88.83577432353,101.70859280056,114.34556118633
SAS,15.50085961791,16.43469671233,18.67803092741,20.11351637067,24.57754034077,29.17256037493,32.11559696916,32.66240830041,33.61868777842,36.77693598563,38.32064041116,43.2266901781,45.47808926364,47.67237228195,50.96059498904,52.1265380605,50.45023643265,49.73329598929,49.26749082685,50.71234887557,47.90127939412,50.62021209996,55.91119831309,54.1387394576,55.24765033298,62.43258407591,67.1765782999,69.07834565324,71.9315067618,74.93879398179,73.76505085628,78.69097059982,84.05184604665,88.45382576234,88.83577432353,101.70859280056,114.34556118633
SAU,3.752,3.752,3.75120020547,3.75142935437,3.75189289505,3.75084718223,3.75299363354,3.75229788098,3.75088313806,3.75089338807,3.75097289432,3.75125105794,3.7507584345,3.75084592823,3.75051190868,3.75010531166,3.75012365817,3.75005699856,3.75033241969,3.75053557783,3.74752268414,3.751190008,3.75024067774,3.75001999812,3.75012104665,3.75009987531,3.75021724857,3.75099890677,3.75118315923,3.75082450789,3.75017377306,3.7505281052,3.75050996455,3.75303955941,3.75091751639,3.7548525629,3.75193554639
SDN,0.00298600311,0.00447900467,0.00447900467,0.00447900467,0.00692586833,0.09697874546,0.15856505962,0.2882654225,0.57816485226,1.24495593572,1.56838983929,1.99864800415,2.51371695179,2.56316402305,2.57260143673,2.58475004,2.59166179609,2.58196201073,2.43911931269,2.17208846736,2.01632394677,2.09115080777,2.3293725863,2.34125277621,2.66984811233,3.53827878553,4.68363751255,5.84452133133,5.97239676694,7.74768287638,63.6726748538,148.62196966374,233.5576877924,318.72420950292,415.56101514133,523.02946128464,586.68719831734
SEN,300.5375,297.85,319.00916666667,272.26583333333,282.10833333333,264.69416666667,283.1625,555.20583333333,499.15,511.55166666667,583.67083333333,589.9525,615.67333333333,711.83166666667,732.89916666667,696.38166666667,581.05916666667,528.12333333333,527.79,522.86,479.26416666667,448.21583333333,472.02416666667,495.31083333333,471.76583333333,510.51416666667,494.04583333333,494.41416666667,591.45,593.01416666667,582.03,555.7,585.95916666667,575.5875,554.53083333333,623.76083333333,607.031
SGP,2.10683182838,2.01345711776,1.95106972442,1.81364762532,1.72812902158,1.62974676109,1.61626536875,1.52715233782,1.41683290043,1.40969729516,1.48540684328,1.67159516124,1.69452737468,1.7245284436,1.79207283315,1.79070997318,1.74249260697,1.69027084745,1.66445155201,1.58888929826,1.50689827938,1.41475700875,1.45428699103,1.3631715517,1.25749415741,1.24942744055,1.25122786404,1.26734788177,1.3746645073,1.38113216567,1.38069931592,1.34878751166,1.36415831686,1.37967174972,1.34347396676,1.37899201291,1.34448686521
SLB,1.98999610469,2.06869529963,2.27802174777,2.51200015788,2.69673259022,2.9086666166,3.16595840608,3.25368025575,3.25946000757,3.51979557045,3.66167162667,4.45876198741,4.88857084541,5.07850411606,5.28089296359,6.66265220621,7.32347888199,7.53322863122,7.50725722815,7.59650102083,7.26232071392,7.56484840331,7.93466174151,7.86844800635,7.53528488824,7.10360855209,7.18109010905,7.28818366575,7.7474306957,7.87901649852,7.79708710713,7.83447088358,8.09023095479,8.20407952849,7.99149249106,8.10183768515,8.26972194075
